no,inference_time,p_tar,nr_branch_edge,nr_branch_model,isTerminate
0,0.213874340057373,0.7,4.0,5.0,0.0
1,0.2263519763946533,0.7,4.0,5.0,0.0
2,0.2475371360778808,0.7,4.0,5.0,1.0
3,0.3102164268493652,0.7,4.0,5.0,0.0
4,0.179079532623291,0.7,4.0,5.0,0.0
5,0.3049659729003906,0.7,4.0,5.0,0.0
6,0.1465983390808105,0.7,4.0,5.0,1.0
7,0.1942083835601806,0.7,4.0,5.0,1.0
8,0.1606335639953613,0.7,4.0,5.0,1.0
9,0.1669800281524658,0.7,4.0,5.0,1.0
10,0.3206162452697754,0.7,4.0,5.0,1.0
11,0.1890058517456054,0.7,4.0,5.0,1.0
12,0.1588177680969238,0.7,4.0,5.0,0.0
13,0.2697024345397949,0.7,4.0,5.0,0.0
14,0.2205650806427002,0.7,4.0,5.0,0.0
15,0.2619564533233642,0.7,4.0,5.0,1.0
16,0.1964724063873291,0.7,4.0,5.0,1.0
17,0.1846621036529541,0.7,4.0,5.0,0.0
18,0.1175291538238525,0.7,4.0,5.0,0.0
19,0.1945393085479736,0.7,4.0,5.0,0.0
20,0.2006177902221679,0.7,4.0,5.0,0.0
21,0.1843719482421875,0.7,4.0,5.0,0.0
22,0.1434941291809082,0.7,4.0,5.0,0.0
23,0.1682271957397461,0.7,4.0,5.0,0.0
24,0.2028059959411621,0.7,4.0,5.0,0.0
25,0.1718459129333496,0.7,4.0,5.0,1.0
26,0.1715097427368164,0.7,4.0,5.0,1.0
27,0.1791245937347412,0.7,4.0,5.0,1.0
28,0.2286233901977539,0.7,4.0,5.0,0.0
29,0.1902246475219726,0.7,4.0,5.0,0.0
30,0.1736354827880859,0.7,4.0,5.0,0.0
31,0.1829946041107177,0.7,4.0,5.0,0.0
32,0.2137620449066162,0.7,4.0,5.0,0.0
33,0.2002105712890625,0.7,4.0,5.0,1.0
34,0.178131103515625,0.7,4.0,5.0,1.0
35,0.2123134136199951,0.7,4.0,5.0,0.0
36,0.1527841091156005,0.7,4.0,5.0,1.0
37,0.1554620265960693,0.7,4.0,5.0,0.0
38,0.1997570991516113,0.7,4.0,5.0,0.0
39,0.1130759716033935,0.7,4.0,5.0,0.0
40,0.1724379062652588,0.7,4.0,5.0,1.0
41,0.2759702205657959,0.7,4.0,5.0,1.0
42,0.162036657333374,0.7,4.0,5.0,0.0
43,0.1994447708129882,0.7,4.0,5.0,0.0
44,0.2023475170135498,0.7,4.0,5.0,0.0
45,0.1976637840270996,0.7,4.0,5.0,0.0
46,0.19921875,0.7,4.0,5.0,1.0
47,0.1687490940093994,0.7,4.0,5.0,1.0
48,0.2143173217773437,0.7,4.0,5.0,1.0
49,0.2309038639068603,0.7,4.0,5.0,0.0
50,0.1829991340637207,0.7,4.0,5.0,0.0
51,0.1719849109649658,0.7,4.0,5.0,0.0
52,0.2061226367950439,0.7,4.0,5.0,0.0
53,0.1798126697540283,0.7,4.0,5.0,0.0
54,0.1819489002227783,0.7,4.0,5.0,0.0
55,0.1666491031646728,0.7,4.0,5.0,1.0
56,0.1744477748870849,0.7,4.0,5.0,0.0
57,0.1168873310089111,0.7,4.0,5.0,0.0
58,0.234621524810791,0.7,4.0,5.0,0.0
59,0.2002155780792236,0.7,4.0,5.0,0.0
60,0.1127243041992187,0.7,4.0,5.0,0.0
61,0.1987907886505127,0.7,4.0,5.0,0.0
62,0.1783914566040039,0.7,4.0,5.0,1.0
63,0.1141121387481689,0.7,4.0,5.0,1.0
64,0.2530300617218017,0.7,4.0,5.0,0.0
65,0.1805005073547363,0.7,4.0,5.0,0.0
66,0.2175860404968261,0.7,4.0,5.0,0.0
67,0.2079105377197265,0.7,4.0,5.0,0.0
68,0.2078511714935302,0.7,4.0,5.0,0.0
69,0.2206287384033203,0.7,4.0,5.0,0.0
70,0.2178835868835449,0.7,4.0,5.0,0.0
71,0.21006441116333,0.7,4.0,5.0,1.0
72,0.201289415359497,0.7,4.0,5.0,1.0
73,0.1738719940185547,0.7,4.0,5.0,1.0
74,0.2576503753662109,0.7,4.0,5.0,0.0
75,0.1938023567199707,0.7,4.0,5.0,0.0
76,0.2281732559204101,0.7,4.0,5.0,1.0
77,0.192138671875,0.7,4.0,5.0,0.0
78,0.192350149154663,0.7,4.0,5.0,1.0
79,0.1822378635406494,0.7,4.0,5.0,0.0
80,0.1207010746002197,0.7,4.0,5.0,0.0
81,0.1929590702056884,0.7,4.0,5.0,1.0
82,0.2136270999908447,0.7,4.0,5.0,0.0
83,0.2001042366027832,0.7,4.0,5.0,0.0
84,0.1870725154876709,0.7,4.0,5.0,0.0
85,0.1840362548828125,0.7,4.0,5.0,0.0
86,0.1819369792938232,0.7,4.0,5.0,0.0
87,0.1624708175659179,0.7,4.0,5.0,0.0
88,0.2060084342956543,0.7,4.0,5.0,0.0
89,0.1724743843078613,0.7,4.0,5.0,1.0
90,0.1775932312011718,0.7,4.0,5.0,1.0
91,0.1832573413848877,0.7,4.0,5.0,1.0
92,0.1205904483795166,0.7,4.0,5.0,0.0
93,0.1728870868682861,0.7,4.0,5.0,1.0
94,0.2075462341308593,0.7,4.0,5.0,0.0
95,0.2437412738800048,0.7,4.0,5.0,0.0
96,0.1525344848632812,0.7,4.0,5.0,0.0
97,0.2604894638061523,0.7,4.0,5.0,0.0
98,0.1889617443084716,0.7,4.0,5.0,0.0
99,0.2073817253112793,0.7,4.0,5.0,0.0
100,0.0974490642547607,0.7,4.0,5.0,1.0
101,0.2012586593627929,0.7,4.0,5.0,0.0
102,0.2193434238433838,0.7,4.0,5.0,0.0
103,0.1883599758148193,0.7,4.0,5.0,0.0
104,0.2087693214416504,0.7,4.0,5.0,0.0
105,0.1878533363342285,0.7,4.0,5.0,1.0
106,0.2263846397399902,0.7,4.0,5.0,1.0
107,0.1380050182342529,0.7,4.0,5.0,1.0
108,0.1204524040222168,0.7,4.0,5.0,0.0
