no,inference_time,p_tar,nr_branch_edge,nr_branch_model,isTerminate
0,0.2701561450958252,0.9,4.0,5.0,0.0
1,0.2655932903289795,0.9,4.0,5.0,0.0
2,0.2992141246795654,0.9,4.0,5.0,0.0
3,0.2783880233764648,0.9,4.0,5.0,0.0
4,0.2224235534667968,0.9,4.0,5.0,0.0
5,0.4564952850341797,0.9,4.0,5.0,0.0
6,0.2427394390106201,0.9,4.0,5.0,1.0
7,0.3381974697113037,0.9,4.0,5.0,1.0
8,0.2473251819610595,0.9,4.0,5.0,1.0
9,0.3005542755126953,0.9,4.0,5.0,1.0
10,0.4358561038970947,0.9,4.0,5.0,1.0
11,0.2430603504180908,0.9,4.0,5.0,1.0
12,0.2104358673095703,0.9,4.0,5.0,0.0
13,0.417288064956665,0.9,4.0,5.0,0.0
14,0.2179524898529052,0.9,4.0,5.0,0.0
15,0.298229455947876,0.9,4.0,5.0,1.0
16,0.2510104179382324,0.9,4.0,5.0,0.0
17,0.2593557834625244,0.9,4.0,5.0,0.0
18,0.1572513580322265,0.9,4.0,5.0,0.0
19,0.2382469177246093,0.9,4.0,5.0,0.0
20,0.2712345123291015,0.9,4.0,5.0,0.0
21,0.2449283599853515,0.9,4.0,5.0,0.0
22,0.1940901279449463,0.9,4.0,5.0,0.0
23,0.2286698818206787,0.9,4.0,5.0,0.0
24,0.2722311019897461,0.9,4.0,5.0,0.0
25,0.2621066570281982,0.9,4.0,5.0,0.0
26,0.2544734477996826,0.9,4.0,5.0,0.0
27,0.2541048526763916,0.9,4.0,5.0,0.0
28,0.2931482791900635,0.9,4.0,5.0,0.0
29,0.2535061836242676,0.9,4.0,5.0,0.0
30,0.2363569736480713,0.9,4.0,5.0,0.0
31,0.255901575088501,0.9,4.0,5.0,0.0
32,0.296306848526001,0.9,4.0,5.0,0.0
33,0.2661190032958984,0.9,4.0,5.0,1.0
34,0.2447972297668457,0.9,4.0,5.0,0.0
35,0.3633134365081787,0.9,4.0,5.0,0.0
36,0.311467170715332,0.9,4.0,5.0,0.0
37,0.4500997066497803,0.9,4.0,5.0,0.0
38,0.3591506481170654,0.9,4.0,5.0,0.0
39,0.2073993682861328,0.9,4.0,5.0,0.0
40,0.4124679565429687,0.9,4.0,5.0,1.0
41,0.4174895286560058,0.9,4.0,5.0,1.0
42,0.2487578392028808,0.9,4.0,5.0,0.0
43,0.272855281829834,0.9,4.0,5.0,0.0
44,0.2672481536865234,0.9,4.0,5.0,0.0
45,0.2586824893951416,0.9,4.0,5.0,0.0
46,0.2715473175048828,0.9,4.0,5.0,0.0
47,0.2253406047821045,0.9,4.0,5.0,0.0
48,0.2889628410339355,0.9,4.0,5.0,1.0
49,0.2990443706512451,0.9,4.0,5.0,0.0
50,0.2610599994659424,0.9,4.0,5.0,0.0
51,0.2337043285369873,0.9,4.0,5.0,0.0
52,0.2738645076751709,0.9,4.0,5.0,0.0
53,0.2424709796905517,0.9,4.0,5.0,0.0
54,0.2522671222686767,0.9,4.0,5.0,0.0
55,0.2476983070373535,0.9,4.0,5.0,1.0
56,0.229870319366455,0.9,4.0,5.0,0.0
57,0.1624672412872314,0.9,4.0,5.0,0.0
58,0.3039305210113525,0.9,4.0,5.0,0.0
59,0.2690989971160888,0.9,4.0,5.0,0.0
60,0.1652097702026367,0.9,4.0,5.0,0.0
61,0.2623791694641113,0.9,4.0,5.0,0.0
