no,inference_time,p_tar,nr_branch_edge,nr_branch_model,isTerminate
0,0.1706273555755615,0.7,3.0,5.0,0.0
1,0.1433370113372802,0.7,3.0,5.0,0.0
2,0.1763138771057129,0.7,3.0,5.0,0.0
3,0.1612751483917236,0.7,3.0,5.0,0.0
4,0.1287975311279297,0.7,3.0,5.0,0.0
5,0.2404754161834716,0.7,3.0,5.0,0.0
6,0.1260132789611816,0.7,3.0,5.0,0.0
7,0.1627776622772216,0.7,3.0,5.0,0.0
8,0.1311712265014648,0.7,3.0,5.0,0.0
9,0.1446442604064941,0.7,3.0,5.0,0.0
10,0.2360880374908447,0.7,3.0,5.0,0.0
11,0.1510751247406005,0.7,3.0,5.0,0.0
12,0.1279118061065673,0.7,3.0,5.0,0.0
13,0.2262971401214599,0.7,3.0,5.0,0.0
14,0.136014699935913,0.7,3.0,5.0,0.0
15,0.194587230682373,0.7,3.0,5.0,0.0
16,0.1529974937438964,0.7,3.0,5.0,0.0
17,0.1611547470092773,0.7,3.0,5.0,0.0
18,0.094355821609497,0.7,3.0,5.0,0.0
19,0.1531343460083007,0.7,3.0,5.0,0.0
20,0.1703879833221435,0.7,3.0,5.0,0.0
21,0.1581716537475586,0.7,3.0,5.0,0.0
22,0.1271429061889648,0.7,3.0,5.0,0.0
23,0.1498372554779052,0.7,3.0,5.0,0.0
24,0.1802833080291748,0.7,3.0,5.0,0.0
25,0.1569671630859375,0.7,3.0,5.0,0.0
26,0.156304121017456,0.7,3.0,5.0,0.0
27,0.1626355648040771,0.7,3.0,5.0,0.0
28,0.2001972198486328,0.7,3.0,5.0,0.0
29,0.1714115142822265,0.7,3.0,5.0,0.0
30,0.1543340682983398,0.7,3.0,5.0,0.0
31,0.1684892177581787,0.7,3.0,5.0,0.0
32,0.1878952980041504,0.7,3.0,5.0,0.0
33,0.1719698905944824,0.7,3.0,5.0,0.0
34,0.1605274677276611,0.7,3.0,5.0,0.0
35,0.1899213790893554,0.7,3.0,5.0,0.0
36,0.1632513999938964,0.7,3.0,5.0,1.0
37,0.137993574142456,0.7,3.0,5.0,0.0
38,0.1732041835784912,0.7,3.0,5.0,0.0
39,0.0958054065704345,0.7,3.0,5.0,0.0
40,0.1503093242645263,0.7,3.0,5.0,0.0
41,0.2240767478942871,0.7,3.0,5.0,0.0
42,0.1438703536987304,0.7,3.0,5.0,0.0
43,0.1701326370239257,0.7,3.0,5.0,0.0
44,0.1766152381896972,0.7,3.0,5.0,0.0
45,0.1750757694244384,0.7,3.0,5.0,0.0
46,0.1776835918426513,0.7,3.0,5.0,0.0
47,0.1504065990447998,0.7,3.0,5.0,0.0
48,0.1960775852203369,0.7,3.0,5.0,0.0
49,0.2074546813964843,0.7,3.0,5.0,0.0
50,0.1641371250152588,0.7,3.0,5.0,0.0
51,0.1555976867675781,0.7,3.0,5.0,0.0
52,0.1860191822052002,0.7,3.0,5.0,0.0
53,0.1648414134979248,0.7,3.0,5.0,0.0
54,0.1635768413543701,0.7,3.0,5.0,0.0
55,0.1474766731262207,0.7,3.0,5.0,0.0
56,0.1583540439605713,0.7,3.0,5.0,0.0
57,0.0994153022766113,0.7,3.0,5.0,0.0
58,0.2110645771026611,0.7,3.0,5.0,0.0
59,0.1836402416229248,0.7,3.0,5.0,0.0
60,0.0960021018981933,0.7,3.0,5.0,0.0
61,0.2072241306304931,0.7,3.0,5.0,0.0
62,0.188302993774414,0.7,3.0,5.0,0.0
63,0.1278331279754638,0.7,3.0,5.0,0.0
64,0.327477216720581,0.7,3.0,5.0,0.0
65,0.1822504997253418,0.7,3.0,5.0,0.0
66,0.2001881599426269,0.7,3.0,5.0,0.0
67,0.1604077816009521,0.7,3.0,5.0,0.0
68,0.1830525398254394,0.7,3.0,5.0,0.0
69,0.1829333305358886,0.7,3.0,5.0,0.0
70,0.1847307682037353,0.7,3.0,5.0,0.0
71,0.1762771606445312,0.7,3.0,5.0,0.0
72,0.1761324405670166,0.7,3.0,5.0,0.0
73,0.1506943702697754,0.7,3.0,5.0,0.0
74,0.2267293930053711,0.7,3.0,5.0,0.0
75,0.1728537082672119,0.7,3.0,5.0,0.0
76,0.2073111534118652,0.7,3.0,5.0,0.0
77,0.1739008426666259,0.7,3.0,5.0,0.0
78,0.1867883205413818,0.7,3.0,5.0,0.0
79,0.1676080226898193,0.7,3.0,5.0,0.0
80,0.1038610935211181,0.7,3.0,5.0,0.0
81,0.1692643165588379,0.7,3.0,5.0,0.0
82,0.1916778087615966,0.7,3.0,5.0,0.0
83,0.1735625267028808,0.7,3.0,5.0,0.0
84,0.1676352024078369,0.7,3.0,5.0,0.0
85,0.165729284286499,0.7,3.0,5.0,0.0
86,0.1645886898040771,0.7,3.0,5.0,0.0
87,0.1418170928955078,0.7,3.0,5.0,0.0
88,0.189340591430664,0.7,3.0,5.0,0.0
89,0.1568300724029541,0.7,3.0,5.0,0.0
