no,inference_time,p_tar,nr_branch_edge,nr_branch_model,isTerminate
0,0.1499915122985839,0.85,2.0,5.0,0.0
1,0.1316947937011718,0.85,2.0,5.0,0.0
2,0.1537325382232666,0.85,2.0,5.0,0.0
3,0.138517141342163,0.85,2.0,5.0,0.0
4,0.1236257553100586,0.85,2.0,5.0,0.0
5,0.2449431419372558,0.85,2.0,5.0,0.0
6,0.1170191764831543,0.85,2.0,5.0,0.0
7,0.1430425643920898,0.85,2.0,5.0,0.0
8,0.1312403678894043,0.85,2.0,5.0,0.0
9,0.125727891921997,0.85,2.0,5.0,0.0
10,0.2056970596313476,0.85,2.0,5.0,0.0
11,0.1579625606536865,0.85,2.0,5.0,0.0
12,0.1395142078399658,0.85,2.0,5.0,0.0
13,0.2446672916412353,0.85,2.0,5.0,0.0
14,0.2175269126892089,0.85,2.0,5.0,0.0
15,0.2061355113983154,0.85,2.0,5.0,0.0
16,0.1632280349731445,0.85,2.0,5.0,0.0
17,0.1820981502532959,0.85,2.0,5.0,0.0
18,0.1018643379211425,0.85,2.0,5.0,0.0
19,0.153717041015625,0.85,2.0,5.0,0.0
20,0.1828091144561767,0.85,2.0,5.0,0.0
21,0.1470212936401367,0.85,2.0,5.0,0.0
22,0.1131408214569091,0.85,2.0,5.0,0.0
23,0.1375401020050048,0.85,2.0,5.0,0.0
24,0.1768093109130859,0.85,2.0,5.0,0.0
25,0.1376059055328369,0.85,2.0,5.0,0.0
26,0.1302816867828369,0.85,2.0,5.0,0.0
27,0.1721279621124267,0.85,2.0,5.0,0.0
28,0.1675930023193359,0.85,2.0,5.0,0.0
29,0.1626510620117187,0.85,2.0,5.0,0.0
30,0.1412196159362793,0.85,2.0,5.0,0.0
31,0.1672182083129882,0.85,2.0,5.0,0.0
32,0.1785521507263183,0.85,2.0,5.0,0.0
33,0.1761178970336914,0.85,2.0,5.0,0.0
34,0.1601088047027588,0.85,2.0,5.0,0.0
35,0.1672508716583252,0.85,2.0,5.0,0.0
36,0.1679248809814453,0.85,2.0,5.0,0.0
37,0.1542978286743164,0.85,2.0,5.0,0.0
38,0.1946690082550048,0.85,2.0,5.0,0.0
39,0.1146349906921386,0.85,2.0,5.0,0.0
40,0.143348217010498,0.85,2.0,5.0,0.0
41,0.1970791816711425,0.85,2.0,5.0,0.0
42,0.1287837028503418,0.85,2.0,5.0,0.0
43,0.1584601402282714,0.85,2.0,5.0,0.0
44,0.1602611541748047,0.85,2.0,5.0,0.0
45,0.1869513988494873,0.85,2.0,5.0,0.0
46,0.2017028331756591,0.85,2.0,5.0,0.0
47,0.1584892272949218,0.85,2.0,5.0,0.0
48,0.2229940891265869,0.85,2.0,5.0,0.0
49,0.2414090633392334,0.85,2.0,5.0,0.0
50,0.1762833595275879,0.85,2.0,5.0,0.0
51,0.1456232070922851,0.85,2.0,5.0,0.0
52,0.1684103012084961,0.85,2.0,5.0,0.0
53,0.1443772315979004,0.85,2.0,5.0,0.0
54,0.1477057933807373,0.85,2.0,5.0,0.0
55,0.1356050968170166,0.85,2.0,5.0,0.0
56,0.1420037746429443,0.85,2.0,5.0,0.0
57,0.1003332138061523,0.85,2.0,5.0,0.0
58,0.2083139419555664,0.85,2.0,5.0,0.0
59,0.1619327068328857,0.85,2.0,5.0,0.0
60,0.0927269458770752,0.85,2.0,5.0,0.0
61,0.1628453731536865,0.85,2.0,5.0,0.0
62,0.16695237159729,0.85,2.0,5.0,0.0
63,0.1209850311279296,0.85,2.0,5.0,0.0
64,0.2059273719787597,0.85,2.0,5.0,0.0
65,0.1717560291290283,0.85,2.0,5.0,0.0
66,0.1776440143585205,0.85,2.0,5.0,0.0
67,0.1460962295532226,0.85,2.0,5.0,0.0
68,0.1623761653900146,0.85,2.0,5.0,0.0
69,0.1909048557281494,0.85,2.0,5.0,0.0
70,0.171022891998291,0.85,2.0,5.0,0.0
71,0.1596078872680664,0.85,2.0,5.0,0.0
72,0.1615586280822754,0.85,2.0,5.0,0.0
73,0.1406230926513672,0.85,2.0,5.0,0.0
74,0.2105259895324707,0.85,2.0,5.0,0.0
75,0.1760222911834716,0.85,2.0,5.0,0.0
76,0.2100181579589843,0.85,2.0,5.0,0.0
77,0.1583592891693115,0.85,2.0,5.0,0.0
78,0.1511263847351074,0.85,2.0,5.0,0.0
79,0.1703810691833496,0.85,2.0,5.0,0.0
80,0.1033055782318115,0.85,2.0,5.0,0.0
81,0.1548812389373779,0.85,2.0,5.0,0.0
82,0.1790940761566162,0.85,2.0,5.0,0.0
83,0.2179222106933593,0.85,2.0,5.0,0.0
84,0.2011306285858154,0.85,2.0,5.0,0.0
85,0.2118937969207763,0.85,2.0,5.0,0.0
86,0.1932454109191894,0.85,2.0,5.0,0.0
87,0.3213255405426025,0.85,2.0,5.0,0.0
88,0.2021036148071289,0.85,2.0,5.0,0.0
89,0.1529874801635742,0.85,2.0,5.0,0.0
90,0.1499743461608886,0.85,2.0,5.0,0.0
91,0.1548225879669189,0.85,2.0,5.0,0.0
92,0.0907340049743652,0.85,2.0,5.0,0.0
93,0.1323239803314209,0.85,2.0,5.0,0.0
94,0.1646628379821777,0.85,2.0,5.0,0.0
95,0.1799724102020263,0.85,2.0,5.0,0.0
