no,inference_time,p_tar,nr_branch_edge,nr_branch_model,isTerminate
0,0.231443166732788,0.9,3.0,5.0,0.0
1,0.1853170394897461,0.9,3.0,5.0,0.0
2,0.2433795928955078,0.9,3.0,5.0,0.0
3,0.2103884220123291,0.9,3.0,5.0,0.0
4,0.1775040626525879,0.9,3.0,5.0,0.0
5,0.3097519874572754,0.9,3.0,5.0,0.0
6,0.1644515991210937,0.9,3.0,5.0,0.0
7,0.2061536312103271,0.9,3.0,5.0,0.0
8,0.1708559989929199,0.9,3.0,5.0,0.0
9,0.1959772109985351,0.9,3.0,5.0,0.0
10,0.3310413360595703,0.9,3.0,5.0,0.0
11,0.1958875656127929,0.9,3.0,5.0,0.0
12,0.1681208610534668,0.9,3.0,5.0,0.0
13,0.3006243705749511,0.9,3.0,5.0,0.0
14,0.1861448287963867,0.9,3.0,5.0,0.0
15,0.2613499164581299,0.9,3.0,5.0,0.0
16,0.2043104171752929,0.9,3.0,5.0,0.0
17,0.2253487110137939,0.9,3.0,5.0,0.0
18,0.1246349811553955,0.9,3.0,5.0,0.0
19,0.2049872875213623,0.9,3.0,5.0,0.0
20,0.2288775444030761,0.9,3.0,5.0,0.0
21,0.2139506340026855,0.9,3.0,5.0,0.0
22,0.1652584075927734,0.9,3.0,5.0,0.0
23,0.1967442035675048,0.9,3.0,5.0,0.0
24,0.2347099781036377,0.9,3.0,5.0,0.0
25,0.2037396430969238,0.9,3.0,5.0,0.0
26,0.2016875743865966,0.9,3.0,5.0,0.0
27,0.2259333133697509,0.9,3.0,5.0,0.0
28,0.2541260719299316,0.9,3.0,5.0,0.0
29,0.2096443176269531,0.9,3.0,5.0,0.0
30,0.1886196136474609,0.9,3.0,5.0,0.0
31,0.2047364711761474,0.9,3.0,5.0,0.0
32,0.2400655746459961,0.9,3.0,5.0,0.0
33,0.2140760421752929,0.9,3.0,5.0,0.0
34,0.1951038837432861,0.9,3.0,5.0,0.0
35,0.2404570579528808,0.9,3.0,5.0,0.0
36,0.1965901851654052,0.9,3.0,5.0,0.0
37,0.1753633022308349,0.9,3.0,5.0,0.0
38,0.232642650604248,0.9,3.0,5.0,0.0
39,0.1196300983428955,0.9,3.0,5.0,0.0
40,0.2118558883666992,0.9,3.0,5.0,0.0
41,0.352954626083374,0.9,3.0,5.0,0.0
42,0.2216608524322509,0.9,3.0,5.0,0.0
43,0.3492419719696045,0.9,3.0,5.0,0.0
44,0.2749996185302734,0.9,3.0,5.0,0.0
45,0.264122724533081,0.9,3.0,5.0,0.0
46,0.2212908267974853,0.9,3.0,5.0,0.0
47,0.1922495365142822,0.9,3.0,5.0,0.0
48,0.2384886741638183,0.9,3.0,5.0,0.0
49,0.2654950618743896,0.9,3.0,5.0,0.0
50,0.2115190029144287,0.9,3.0,5.0,0.0
51,0.2055666446685791,0.9,3.0,5.0,0.0
52,0.2399947643280029,0.9,3.0,5.0,0.0
53,0.2128236293792724,0.9,3.0,5.0,0.0
54,0.2159810066223144,0.9,3.0,5.0,0.0
55,0.1991760730743408,0.9,3.0,5.0,0.0
56,0.2057685852050781,0.9,3.0,5.0,0.0
57,0.123655080795288,0.9,3.0,5.0,0.0
58,0.270965576171875,0.9,3.0,5.0,0.0
59,0.2366011142730713,0.9,3.0,5.0,0.0
60,0.1247308254241943,0.9,3.0,5.0,0.0
61,0.2274048328399658,0.9,3.0,5.0,0.0
62,0.207707405090332,0.9,3.0,5.0,0.0
63,0.1194922924041748,0.9,3.0,5.0,0.0
64,0.2879478931427002,0.9,3.0,5.0,0.0
65,0.2258071899414062,0.9,3.0,5.0,0.0
66,0.2514960765838623,0.9,3.0,5.0,0.0
67,0.2168617248535156,0.9,3.0,5.0,0.0
68,0.2468645572662353,0.9,3.0,5.0,0.0
69,0.2563774585723877,0.9,3.0,5.0,0.0
70,0.2588896751403808,0.9,3.0,5.0,0.0
71,0.2537000179290771,0.9,3.0,5.0,0.0
72,0.2383897304534912,0.9,3.0,5.0,0.0
73,0.2000594139099121,0.9,3.0,5.0,0.0
74,0.3025572299957275,0.9,3.0,5.0,0.0
75,0.2296721935272216,0.9,3.0,5.0,0.0
76,0.2733669281005859,0.9,3.0,5.0,0.0
77,0.2304146289825439,0.9,3.0,5.0,0.0
78,0.21759033203125,0.9,3.0,5.0,0.0
79,0.214055061340332,0.9,3.0,5.0,0.0
80,0.1325364112854004,0.9,3.0,5.0,0.0
81,0.226879596710205,0.9,3.0,5.0,0.0
82,0.2513346672058105,0.9,3.0,5.0,0.0
83,0.225327730178833,0.9,3.0,5.0,0.0
84,0.2239627838134765,0.9,3.0,5.0,0.0
85,0.2162675857543945,0.9,3.0,5.0,0.0
86,0.2128331661224365,0.9,3.0,5.0,0.0
87,0.1908779144287109,0.9,3.0,5.0,0.0
88,0.2383961677551269,0.9,3.0,5.0,0.0
89,0.1989598274230957,0.9,3.0,5.0,0.0
90,0.1957466602325439,0.9,3.0,5.0,0.0
91,0.2072794437408447,0.9,3.0,5.0,0.0
92,0.1235148906707763,0.9,3.0,5.0,0.0
93,0.2032861709594726,0.9,3.0,5.0,0.0
94,0.2528743743896484,0.9,3.0,5.0,0.0
95,0.3126561641693115,0.9,3.0,5.0,0.0
96,0.1799597740173339,0.9,3.0,5.0,0.0
97,0.3042712211608886,0.9,3.0,5.0,0.0
98,0.2160127162933349,0.9,3.0,5.0,0.0
99,0.2561309337615967,0.9,3.0,5.0,0.0
100,0.1300969123840332,0.9,3.0,5.0,0.0
101,0.2397933006286621,0.9,3.0,5.0,0.0
102,0.2944436073303222,0.9,3.0,5.0,0.0
103,0.2305414676666259,0.9,3.0,5.0,0.0
104,0.2438466548919677,0.9,3.0,5.0,0.0
105,0.2139868736267089,0.9,3.0,5.0,0.0
106,0.2556753158569336,0.9,3.0,5.0,0.0
107,0.1469905376434326,0.9,3.0,5.0,0.0
108,0.121896743774414,0.9,3.0,5.0,0.0
109,0.2051863670349121,0.9,3.0,5.0,0.0
110,0.2166512012481689,0.9,3.0,5.0,0.0
111,0.1897053718566894,0.9,3.0,5.0,0.0
112,0.2267894744873047,0.9,3.0,5.0,0.0
113,0.2119178771972656,0.9,3.0,5.0,0.0
114,0.1813392639160156,0.9,3.0,5.0,0.0
115,0.1756870746612548,0.9,3.0,5.0,0.0
116,0.1778998374938964,0.9,3.0,5.0,0.0
117,0.2367303371429443,0.9,3.0,5.0,0.0
118,0.3986554145812988,0.9,3.0,5.0,0.0
119,0.2014698982238769,0.9,3.0,5.0,0.0
120,0.20377779006958,0.9,3.0,5.0,0.0
121,0.1962113380432129,0.9,3.0,5.0,0.0
122,0.2159881591796875,0.9,3.0,5.0,0.0
123,0.1233277320861816,0.9,3.0,5.0,0.0
124,0.2719430923461914,0.9,3.0,5.0,0.0
125,0.2225964069366455,0.9,3.0,5.0,0.0
126,0.1845905780792236,0.9,3.0,5.0,0.0
127,0.2385482788085937,0.9,3.0,5.0,0.0
128,0.2169885635375976,0.9,3.0,5.0,0.0
129,0.1779406070709228,0.9,3.0,5.0,0.0
130,0.2059259414672851,0.9,3.0,5.0,0.0
131,0.2287917137145996,0.9,3.0,5.0,0.0
132,0.1991331577301025,0.9,3.0,5.0,0.0
133,0.1952054500579834,0.9,3.0,5.0,0.0
134,0.2721788883209228,0.9,3.0,5.0,0.0
135,0.256467342376709,0.9,3.0,5.0,0.0
136,0.3042941093444824,0.9,3.0,5.0,0.0
137,0.2355012893676757,0.9,3.0,5.0,0.0
138,0.2552018165588379,0.9,3.0,5.0,0.0
139,0.2988827228546142,0.9,3.0,5.0,0.0
140,0.2234358787536621,0.9,3.0,5.0,0.0
141,0.2013208866119384,0.9,3.0,5.0,0.0
142,0.1257781982421875,0.9,3.0,5.0,0.0
143,0.1922893524169922,0.9,3.0,5.0,0.0
144,0.235933780670166,0.9,3.0,5.0,0.0
145,0.1820333003997802,0.9,3.0,5.0,0.0
146,0.2005476951599121,0.9,3.0,5.0,0.0
147,0.2146730422973632,0.9,3.0,5.0,0.0
148,0.2068166732788086,0.9,3.0,5.0,0.0
149,0.228126049041748,0.9,3.0,5.0,0.0
150,0.206334114074707,0.9,3.0,5.0,0.0
151,0.1766879558563232,0.9,3.0,5.0,0.0
152,0.1198575496673584,0.9,3.0,5.0,0.0
153,0.1723182201385498,0.9,3.0,5.0,0.0
154,0.2017450332641601,0.9,3.0,5.0,0.0
155,0.1207749843597412,0.9,3.0,5.0,0.0
156,0.1668465137481689,0.9,3.0,5.0,0.0
157,0.1816308498382568,0.9,3.0,5.0,0.0
158,0.199467658996582,0.9,3.0,5.0,0.0
159,0.1948246955871582,0.9,3.0,5.0,0.0
160,0.1898517608642578,0.9,3.0,5.0,0.0
161,0.1939759254455566,0.9,3.0,5.0,0.0
162,0.1697800159454345,0.9,3.0,5.0,0.0
163,0.1220505237579345,0.9,3.0,5.0,0.0
164,0.1997187137603759,0.9,3.0,5.0,0.0
165,0.2542109489440918,0.9,3.0,5.0,0.0
166,0.2577276229858398,0.9,3.0,5.0,0.0
167,0.1689908504486084,0.9,3.0,5.0,0.0
168,0.1618995666503906,0.9,3.0,5.0,0.0
169,0.1183578968048095,0.9,3.0,5.0,0.0
170,0.179650068283081,0.9,3.0,5.0,0.0
171,0.2227699756622314,0.9,3.0,5.0,0.0
172,0.19936203956604,0.9,3.0,5.0,0.0
173,0.1760275363922119,0.9,3.0,5.0,0.0
174,0.2005033493041992,0.9,3.0,5.0,0.0
175,0.1739668846130371,0.9,3.0,5.0,0.0
176,0.2197351455688476,0.9,3.0,5.0,0.0
177,0.2281854152679443,0.9,3.0,5.0,0.0
178,0.2424404621124267,0.9,3.0,5.0,0.0
179,0.2188222408294677,0.9,3.0,5.0,0.0
180,0.2376301288604736,0.9,3.0,5.0,0.0
181,0.2462782859802246,0.9,3.0,5.0,0.0
182,0.1946258544921875,0.9,3.0,5.0,0.0
183,0.1561391353607177,0.9,3.0,5.0,0.0
184,0.1196293830871582,0.9,3.0,5.0,0.0
185,0.3234598636627197,0.9,3.0,5.0,0.0
186,0.210498571395874,0.9,3.0,5.0,0.0
187,0.2107999324798584,0.9,3.0,5.0,0.0
188,0.2112400531768798,0.9,3.0,5.0,0.0
189,0.2300398349761963,0.9,3.0,5.0,0.0
190,0.206972599029541,0.9,3.0,5.0,0.0
191,0.1817226409912109,0.9,3.0,5.0,0.0
192,0.2557907104492187,0.9,3.0,5.0,0.0
193,0.217111587524414,0.9,3.0,5.0,0.0
194,0.2330749034881591,0.9,3.0,5.0,0.0
195,0.1724257469177246,0.9,3.0,5.0,0.0
196,0.2535293102264404,0.9,3.0,5.0,0.0
197,0.2034797668457031,0.9,3.0,5.0,0.0
198,0.2134554386138916,0.9,3.0,5.0,0.0
199,0.1957981586456298,0.9,3.0,5.0,0.0
200,0.1909165382385254,0.9,3.0,5.0,0.0
201,0.1709020137786865,0.9,3.0,5.0,0.0
202,0.1667463779449463,0.9,3.0,5.0,0.0
203,0.2079193592071533,0.9,3.0,5.0,0.0
204,0.1757221221923828,0.9,3.0,5.0,0.0
205,0.1785001754760742,0.9,3.0,5.0,0.0
206,0.2115767002105713,0.9,3.0,5.0,0.0
207,0.1967606544494629,0.9,3.0,5.0,0.0
208,0.1875808238983154,0.9,3.0,5.0,0.0
209,0.2120158672332763,0.9,3.0,5.0,0.0
210,0.2133877277374267,0.9,3.0,5.0,0.0
211,0.2132565975189209,0.9,3.0,5.0,0.0
212,0.2051968574523925,0.9,3.0,5.0,0.0
213,0.195256233215332,0.9,3.0,5.0,0.0
214,0.1176843643188476,0.9,3.0,5.0,0.0
215,0.1920623779296875,0.9,3.0,5.0,0.0
216,0.2401316165924072,0.9,3.0,5.0,0.0
217,0.2145426273345947,0.9,3.0,5.0,0.0
218,0.1784703731536865,0.9,3.0,5.0,0.0
219,0.2423710823059082,0.9,3.0,5.0,0.0
220,0.2092318534851074,0.9,3.0,5.0,0.0
221,0.2084002494812011,0.9,3.0,5.0,0.0
222,0.1860799789428711,0.9,3.0,5.0,0.0
223,0.2027745246887207,0.9,3.0,5.0,0.0
224,0.1832466125488281,0.9,3.0,5.0,0.0
225,0.2009603977203369,0.9,3.0,5.0,0.0
226,0.1610419750213623,0.9,3.0,5.0,0.0
227,0.2800827026367187,0.9,3.0,5.0,0.0
228,0.2562658786773681,0.9,3.0,5.0,0.0
229,0.1704261302947998,0.9,3.0,5.0,0.0
230,0.1878347396850586,0.9,3.0,5.0,0.0
231,0.1772410869598388,0.9,3.0,5.0,0.0
232,0.2023029327392578,0.9,3.0,5.0,0.0
233,0.1708395481109619,0.9,3.0,5.0,0.0
234,0.2009556293487548,0.9,3.0,5.0,0.0
235,0.1665594577789306,0.9,3.0,5.0,0.0
236,0.2034854888916015,0.9,3.0,5.0,0.0
237,0.2461111545562744,0.9,3.0,5.0,0.0
238,0.2375209331512451,0.9,3.0,5.0,0.0
239,0.1235148906707763,0.9,3.0,5.0,0.0
240,0.1931703090667724,0.9,3.0,5.0,0.0
241,0.2344052791595459,0.9,3.0,5.0,0.0
242,0.2361109256744384,0.9,3.0,5.0,0.0
243,0.324092149734497,0.9,3.0,5.0,0.0
244,0.1758885383605957,0.9,3.0,5.0,0.0
245,0.4494144916534424,0.9,3.0,5.0,0.0
246,0.2931890487670898,0.9,3.0,5.0,0.0
247,0.2229797840118408,0.9,3.0,5.0,0.0
248,0.1813693046569824,0.9,3.0,5.0,0.0
249,0.2082479000091552,0.9,3.0,5.0,0.0
