no,inference_time,p_tar,nr_branch_edge,nr_branch_model,isTerminate
0,0.2000870704650879,0.75,4.0,5.0,0.0
1,0.1817340850830078,0.75,4.0,5.0,0.0
2,0.2180266380310058,0.75,4.0,5.0,1.0
3,0.1965258121490478,0.75,4.0,5.0,0.0
4,0.1477346420288086,0.75,4.0,5.0,0.0
5,0.3130102157592773,0.75,4.0,5.0,0.0
6,0.1537525653839111,0.75,4.0,5.0,1.0
7,0.1921067237854004,0.75,4.0,5.0,1.0
8,0.2142055034637451,0.75,4.0,5.0,1.0
9,0.1882946491241455,0.75,4.0,5.0,1.0
10,0.2904458045959472,0.75,4.0,5.0,1.0
11,0.1788945198059082,0.75,4.0,5.0,1.0
12,0.1537108421325683,0.75,4.0,5.0,0.0
13,0.2736191749572754,0.75,4.0,5.0,0.0
14,0.1685705184936523,0.75,4.0,5.0,0.0
15,0.228999376296997,0.75,4.0,5.0,1.0
16,0.1817724704742431,0.75,4.0,5.0,1.0
17,0.1838555335998535,0.75,4.0,5.0,0.0
18,0.1145732402801513,0.75,4.0,5.0,0.0
19,0.180617094039917,0.75,4.0,5.0,0.0
20,0.2021901607513427,0.75,4.0,5.0,0.0
21,0.1867971420288086,0.75,4.0,5.0,0.0
22,0.1446216106414795,0.75,4.0,5.0,0.0
23,0.1689558029174804,0.75,4.0,5.0,0.0
24,0.2010614871978759,0.75,4.0,5.0,0.0
25,0.1736416816711425,0.75,4.0,5.0,1.0
26,0.1730751991271972,0.75,4.0,5.0,1.0
27,0.182337999343872,0.75,4.0,5.0,1.0
28,0.2240386009216308,0.75,4.0,5.0,0.0
29,0.1893069744110107,0.75,4.0,5.0,0.0
30,0.1741688251495361,0.75,4.0,5.0,0.0
31,0.189960241317749,0.75,4.0,5.0,0.0
32,0.2126154899597168,0.75,4.0,5.0,0.0
33,0.1885910034179687,0.75,4.0,5.0,1.0
34,0.1797280311584472,0.75,4.0,5.0,0.0
35,0.2302064895629882,0.75,4.0,5.0,0.0
36,0.1816682815551757,0.75,4.0,5.0,1.0
37,0.157982587814331,0.75,4.0,5.0,0.0
38,0.2411692142486572,0.75,4.0,5.0,0.0
39,0.1589777469635009,0.75,4.0,5.0,0.0
40,0.2344560623168945,0.75,4.0,5.0,1.0
41,0.3195624351501465,0.75,4.0,5.0,1.0
42,0.1903414726257324,0.75,4.0,5.0,0.0
43,0.1980669498443603,0.75,4.0,5.0,0.0
44,0.2346248626708984,0.75,4.0,5.0,0.0
45,0.1996219158172607,0.75,4.0,5.0,0.0
46,0.2047512531280517,0.75,4.0,5.0,0.0
47,0.1690881252288818,0.75,4.0,5.0,1.0
48,0.2259080410003662,0.75,4.0,5.0,1.0
49,0.2304327487945556,0.75,4.0,5.0,0.0
50,0.1851155757904052,0.75,4.0,5.0,0.0
51,0.1760525703430175,0.75,4.0,5.0,0.0
52,0.2095034122467041,0.75,4.0,5.0,0.0
53,0.1816411018371582,0.75,4.0,5.0,0.0
54,0.1824736595153808,0.75,4.0,5.0,0.0
55,0.1683804988861084,0.75,4.0,5.0,1.0
56,0.1747412681579589,0.75,4.0,5.0,0.0
57,0.1160011291503906,0.75,4.0,5.0,0.0
58,0.2310030460357666,0.75,4.0,5.0,0.0
59,0.2324559688568115,0.75,4.0,5.0,0.0
60,0.112516164779663,0.75,4.0,5.0,0.0
61,0.1893582344055175,0.75,4.0,5.0,0.0
62,0.1814415454864502,0.75,4.0,5.0,1.0
63,0.1152446269989013,0.75,4.0,5.0,1.0
64,0.2507164478302002,0.75,4.0,5.0,0.0
65,0.1800160408020019,0.75,4.0,5.0,0.0
66,0.2126460075378418,0.75,4.0,5.0,0.0
67,0.1818866729736328,0.75,4.0,5.0,0.0
68,0.2081935405731201,0.75,4.0,5.0,0.0
69,0.2141082286834716,0.75,4.0,5.0,0.0
70,0.2095110416412353,0.75,4.0,5.0,0.0
71,0.1993937492370605,0.75,4.0,5.0,1.0
72,0.1964311599731445,0.75,4.0,5.0,1.0
73,0.1681632995605468,0.75,4.0,5.0,1.0
74,0.2565569877624511,0.75,4.0,5.0,0.0
75,0.1917848587036132,0.75,4.0,5.0,0.0
76,0.2296380996704101,0.75,4.0,5.0,1.0
77,0.1904230117797851,0.75,4.0,5.0,0.0
78,0.1808440685272216,0.75,4.0,5.0,0.0
79,0.1877140998840332,0.75,4.0,5.0,0.0
80,0.117891788482666,0.75,4.0,5.0,0.0
81,0.1901288032531738,0.75,4.0,5.0,1.0
82,0.2164928913116455,0.75,4.0,5.0,0.0
83,0.2039306163787841,0.75,4.0,5.0,0.0
84,0.1918704509735107,0.75,4.0,5.0,0.0
85,0.1813564300537109,0.75,4.0,5.0,0.0
86,0.1816565990447998,0.75,4.0,5.0,0.0
87,0.1619675159454345,0.75,4.0,5.0,0.0
88,0.2129895687103271,0.75,4.0,5.0,0.0
89,0.1723337173461914,0.75,4.0,5.0,1.0
90,0.1766111850738525,0.75,4.0,5.0,0.0
91,0.178844928741455,0.75,4.0,5.0,1.0
92,0.1147341728210449,0.75,4.0,5.0,0.0
93,0.1750299930572509,0.75,4.0,5.0,1.0
94,0.2125976085662841,0.75,4.0,5.0,0.0
95,0.2493574619293213,0.75,4.0,5.0,0.0
96,0.1530892848968505,0.75,4.0,5.0,0.0
97,0.2651567459106445,0.75,4.0,5.0,0.0
98,0.1962416172027588,0.75,4.0,5.0,0.0
99,0.2144961357116699,0.75,4.0,5.0,0.0
100,0.120598554611206,0.75,4.0,5.0,0.0
101,0.1927711963653564,0.75,4.0,5.0,0.0
102,0.2232720851898193,0.75,4.0,5.0,0.0
103,0.1892235279083252,0.75,4.0,5.0,0.0
104,0.2088015079498291,0.75,4.0,5.0,0.0
105,0.1770224571228027,0.75,4.0,5.0,1.0
106,0.2222704887390136,0.75,4.0,5.0,1.0
107,0.1137533187866211,0.75,4.0,5.0,1.0
108,0.1160228252410888,0.75,4.0,5.0,0.0
109,0.1763856410980224,0.75,4.0,5.0,0.0
110,0.1822457313537597,0.75,4.0,5.0,0.0
111,0.1625454425811767,0.75,4.0,5.0,0.0
112,0.1997439861297607,0.75,4.0,5.0,0.0
113,0.1822717189788818,0.75,4.0,5.0,0.0
114,0.1608178615570068,0.75,4.0,5.0,0.0
115,0.1574506759643554,0.75,4.0,5.0,0.0
116,0.1581397056579589,0.75,4.0,5.0,1.0
117,0.2064628601074218,0.75,4.0,5.0,0.0
118,0.3458454608917236,0.75,4.0,5.0,0.0
119,0.1828029155731201,0.75,4.0,5.0,1.0
120,0.1897363662719726,0.75,4.0,5.0,0.0
121,0.1777582168579101,0.75,4.0,5.0,1.0
122,0.1969814300537109,0.75,4.0,5.0,1.0
123,0.1179299354553222,0.75,4.0,5.0,0.0
124,0.2446918487548828,0.75,4.0,5.0,0.0
125,0.2021448612213134,0.75,4.0,5.0,1.0
126,0.2040057182312011,0.75,4.0,5.0,0.0
127,0.2672646045684814,0.75,4.0,5.0,0.0
128,0.2604644298553467,0.75,4.0,5.0,1.0
129,0.186051607131958,0.75,4.0,5.0,0.0
130,0.1832540035247802,0.75,4.0,5.0,0.0
131,0.1940884590148925,0.75,4.0,5.0,0.0
132,0.1697227954864502,0.75,4.0,5.0,0.0
133,0.1409792900085449,0.75,4.0,5.0,1.0
134,0.2066590785980224,0.75,4.0,5.0,0.0
135,0.1841726303100586,0.75,4.0,5.0,0.0
136,0.181251049041748,0.75,4.0,5.0,0.0
137,0.1833071708679199,0.75,4.0,5.0,0.0
138,0.2317793369293213,0.75,4.0,5.0,0.0
139,0.2590932846069336,0.75,4.0,5.0,0.0
140,0.2052729129791259,0.75,4.0,5.0,0.0
141,0.1857092380523681,0.75,4.0,5.0,1.0
142,0.1163399219512939,0.75,4.0,5.0,0.0
143,0.1706860065460205,0.75,4.0,5.0,1.0
144,0.2096118927001953,0.75,4.0,5.0,0.0
145,0.1581244468688964,0.75,4.0,5.0,0.0
146,0.1840672492980957,0.75,4.0,5.0,0.0
147,0.1978945732116699,0.75,4.0,5.0,0.0
148,0.194739818572998,0.75,4.0,5.0,0.0
149,0.2163259983062744,0.75,4.0,5.0,0.0
150,0.1843061447143554,0.75,4.0,5.0,1.0
151,0.1603999137878418,0.75,4.0,5.0,0.0
152,0.1159095764160156,0.75,4.0,5.0,0.0
153,0.1536486148834228,0.75,4.0,5.0,0.0
154,0.1853878498077392,0.75,4.0,5.0,0.0
155,0.1144046783447265,0.75,4.0,5.0,0.0
156,0.153637409210205,0.75,4.0,5.0,0.0
157,0.1662631034851074,0.75,4.0,5.0,0.0
158,0.1827340126037597,0.75,4.0,5.0,0.0
159,0.1775944232940673,0.75,4.0,5.0,1.0
160,0.1753756999969482,0.75,4.0,5.0,0.0
161,0.179875373840332,0.75,4.0,5.0,1.0
162,0.1512935161590576,0.75,4.0,5.0,0.0
163,0.1152458190917968,0.75,4.0,5.0,0.0
164,0.1815972328186035,0.75,4.0,5.0,1.0
165,0.2296290397644043,0.75,4.0,5.0,0.0
166,0.2195014953613281,0.75,4.0,5.0,0.0
167,0.1561794281005859,0.75,4.0,5.0,0.0
168,0.1298770904541015,0.75,4.0,5.0,1.0
169,0.113157033920288,0.75,4.0,5.0,0.0
170,0.1673667430877685,0.75,4.0,5.0,0.0
171,0.196373701095581,0.75,4.0,5.0,0.0
172,0.1750621795654297,0.75,4.0,5.0,0.0
173,0.1671886444091797,0.75,4.0,5.0,0.0
174,0.1846020221710205,0.75,4.0,5.0,0.0
175,0.1612348556518554,0.75,4.0,5.0,1.0
176,0.1939492225646972,0.75,4.0,5.0,0.0
177,0.2071444988250732,0.75,4.0,5.0,0.0
178,0.223402738571167,0.75,4.0,5.0,0.0
179,0.1999592781066894,0.75,4.0,5.0,0.0
180,0.2198410034179687,0.75,4.0,5.0,0.0
181,0.2319142818450927,0.75,4.0,5.0,0.0
182,0.1781387329101562,0.75,4.0,5.0,1.0
183,0.1524443626403808,0.75,4.0,5.0,0.0
184,0.1264376640319824,0.75,4.0,5.0,0.0
185,0.2704510688781738,0.75,4.0,5.0,0.0
186,0.1945397853851318,0.75,4.0,5.0,0.0
187,0.1943438053131103,0.75,4.0,5.0,1.0
188,0.1938931941986084,0.75,4.0,5.0,0.0
189,0.2148430347442627,0.75,4.0,5.0,0.0
190,0.1943416595458984,0.75,4.0,5.0,0.0
191,0.1742067337036132,0.75,4.0,5.0,1.0
192,0.2365684509277343,0.75,4.0,5.0,1.0
193,0.1883058547973632,0.75,4.0,5.0,1.0
194,0.2131831645965576,0.75,4.0,5.0,0.0
195,0.1583740711212158,0.75,4.0,5.0,1.0
196,0.2340788841247558,0.75,4.0,5.0,1.0
197,0.1851983070373535,0.75,4.0,5.0,1.0
198,0.1892666816711425,0.75,4.0,5.0,0.0
199,0.1590576171875,0.75,4.0,5.0,1.0
200,0.1728417873382568,0.75,4.0,5.0,0.0
201,0.1600947380065918,0.75,4.0,5.0,1.0
202,0.1544075012207031,0.75,4.0,5.0,0.0
203,0.1898946762084961,0.75,4.0,5.0,1.0
204,0.1610684394836425,0.75,4.0,5.0,1.0
205,0.1406519412994384,0.75,4.0,5.0,1.0
206,0.1907432079315185,0.75,4.0,5.0,0.0
207,0.1786384582519531,0.75,4.0,5.0,0.0
208,0.1713838577270507,0.75,4.0,5.0,1.0
209,0.1931149959564209,0.75,4.0,5.0,1.0
210,0.1933634281158447,0.75,4.0,5.0,0.0
211,0.1911821365356445,0.75,4.0,5.0,1.0
212,0.1850242614746093,0.75,4.0,5.0,1.0
213,0.1799578666687011,0.75,4.0,5.0,1.0
214,0.0993154048919677,0.75,4.0,5.0,1.0
215,0.1712348461151123,0.75,4.0,5.0,0.0
216,0.2181282043457031,0.75,4.0,5.0,0.0
217,0.1916851997375488,0.75,4.0,5.0,1.0
218,0.1622941493988037,0.75,4.0,5.0,1.0
219,0.2296602725982666,0.75,4.0,5.0,1.0
220,0.190662145614624,0.75,4.0,5.0,1.0
221,0.1898567676544189,0.75,4.0,5.0,0.0
222,0.1704070568084716,0.75,4.0,5.0,1.0
223,0.1852681636810302,0.75,4.0,5.0,1.0
224,0.1689453125,0.75,4.0,5.0,1.0
225,0.1899681091308593,0.75,4.0,5.0,0.0
226,0.1613862514495849,0.75,4.0,5.0,0.0
227,0.2589559555053711,0.75,4.0,5.0,0.0
228,0.2313776016235351,0.75,4.0,5.0,0.0
229,0.1540970802307129,0.75,4.0,5.0,1.0
230,0.1508960723876953,0.75,4.0,5.0,1.0
231,0.1616299152374267,0.75,4.0,5.0,0.0
232,0.1870992183685302,0.75,4.0,5.0,0.0
233,0.1624698638916015,0.75,4.0,5.0,0.0
234,0.2152309417724609,0.75,4.0,5.0,1.0
235,0.1401214599609375,0.75,4.0,5.0,1.0
236,0.1879854202270507,0.75,4.0,5.0,0.0
237,0.2178404331207275,0.75,4.0,5.0,0.0
238,0.2129468917846679,0.75,4.0,5.0,1.0
239,0.1218674182891845,0.75,4.0,5.0,0.0
240,0.1902403831481933,0.75,4.0,5.0,0.0
241,0.2154808044433593,0.75,4.0,5.0,1.0
242,0.3242394924163818,0.75,4.0,5.0,0.0
243,0.2927510738372803,0.75,4.0,5.0,0.0
244,0.1182179450988769,0.75,4.0,5.0,1.0
245,0.2166762351989746,0.75,4.0,5.0,1.0
246,0.2252407073974609,0.75,4.0,5.0,1.0
247,0.1774947643280029,0.75,4.0,5.0,0.0
248,0.1720631122589111,0.75,4.0,5.0,1.0
249,0.1930668354034423,0.75,4.0,5.0,0.0
250,0.1789705753326416,0.75,4.0,5.0,0.0
251,0.1732001304626464,0.75,4.0,5.0,0.0
252,0.1192884445190429,0.75,4.0,5.0,0.0
253,0.1829061508178711,0.75,4.0,5.0,0.0
254,0.185546875,0.75,4.0,5.0,0.0
255,0.2074244022369384,0.75,4.0,5.0,0.0
256,0.1176340579986572,0.75,4.0,5.0,0.0
257,0.1821696758270263,0.75,4.0,5.0,1.0
258,0.1819348335266113,0.75,4.0,5.0,0.0
259,0.1719393730163574,0.75,4.0,5.0,0.0
260,0.1841070652008056,0.75,4.0,5.0,1.0
261,0.217799425125122,0.75,4.0,5.0,1.0
262,0.2492053508758545,0.75,4.0,5.0,0.0
263,0.1532526016235351,0.75,4.0,5.0,1.0
264,0.1696233749389648,0.75,4.0,5.0,1.0
265,0.1866731643676757,0.75,4.0,5.0,1.0
266,0.1453123092651367,0.75,4.0,5.0,1.0
267,0.2016654014587402,0.75,4.0,5.0,0.0
268,0.1886172294616699,0.75,4.0,5.0,0.0
269,0.1201715469360351,0.75,4.0,5.0,1.0
270,0.1833000183105468,0.75,4.0,5.0,1.0
271,0.1573400497436523,0.75,4.0,5.0,0.0
272,0.2103414535522461,0.75,4.0,5.0,0.0
273,0.2400715351104736,0.75,4.0,5.0,0.0
274,0.2096631526947021,0.75,4.0,5.0,1.0
275,0.1873316764831543,0.75,4.0,5.0,1.0
276,0.1822855472564697,0.75,4.0,5.0,0.0
277,0.1611106395721435,0.75,4.0,5.0,1.0
278,0.2259345054626464,0.75,4.0,5.0,0.0
279,0.1890110969543457,0.75,4.0,5.0,0.0
280,0.2575142383575439,0.75,4.0,5.0,1.0
281,0.1194343566894531,0.75,4.0,5.0,1.0
282,0.1881709098815918,0.75,4.0,5.0,0.0
283,0.1852226257324218,0.75,4.0,5.0,0.0
284,0.2636430263519287,0.75,4.0,5.0,1.0
285,0.2118711471557617,0.75,4.0,5.0,0.0
